RAW_VALUE_t_1,RAW_VALUE_t_2,RAW_VALUE_t_3,RAW_VALUE_t_4,RAW_VALUE_t_5,RAW_VALUE_t_6,RAW_VALUE_t_7,RAW_VALUE_t_8,RAW_VALUE_t_9,RAW_VALUE_t_10,RAW_VALUE_t_11,RAW_VALUE_t_12,RAW_VALUE_t_13,RAW_VALUE_t_14,RAW_VALUE_t_15,RAW_VALUE_t_16,RAW_VALUE_t_17
0.5669097881109953,0.9113241301409944,0.6273526484427666,0.581247909624936,0.890641416710517,0.635433881277104,0.480545994634736,0.7946318606191728,0.5494627399486597,0.694991299989229,0.5860668322146418,0.9187103439722301,0.5633731858314049,0.9043416425783819,0.8816192121452852,0.9374165797823855,0.8273490695407748
0.5690009345075684,0.9181225197727811,0.6290939755012753,0.581979223049225,0.8923220836183867,0.6365586852141225,0.48237247123920096,0.7943300252707484,0.5492554997902681,0.6947297300607422,0.5879729790294504,0.9193992906118793,0.5630907932570535,0.9024131669231094,0.871514693954508,0.9432768984857011,0.8251789058559937
0.5738802760995726,0.9226547795273055,0.6375631571040229,0.5863671035949592,0.8960195508157006,0.6416203029307058,0.4843207129506302,0.7996624497595828,0.5521568620077492,0.6990020388926921,0.5900990658613526,0.9244515659693068,0.5696564206107276,0.9093329913332048,0.8760177944525716,0.9418704219969055,0.8334461960837308
0.5696979833064261,0.91698945483415,0.6324183271584287,0.5848313454039523,0.8924341280789115,0.6367193714908393,0.4826768840066118,0.7978514376690353,0.5496009000542541,0.6946425400845799,0.5878996656904195,0.9191696417319964,0.5647145505595751,0.9062701182336544,0.8766767847693614,0.9397607072637117,0.8271423872850813
0.5655156905132798,0.9101910652023634,0.6291731267312077,0.5824180111037984,0.8861596382895307,0.6349518224469531,0.48048511208125383,0.7934245192254744,0.5481502189455134,0.6952528699177157,0.5862134588927042,0.9195141150518211,0.5658441208569813,0.9061566784892267,0.8711851987961131,0.9374165797823855,0.8261089760066143
0.5655156905132798,0.9124571950796256,0.6302812439502586,0.5808822529127914,0.8890727942631717,0.6380852048429333,0.4825551188996475,0.7985557201486926,0.5502917005822257,0.6976069992740962,0.5892193057929793,0.924221917089424,0.5685268503133213,0.9084254733777825,0.8779947654029411,0.9419876283709717,0.8318960791660301
0.5655156905132798,0.9124571950796256,0.6302812439502586,0.5808822529127914,0.8890727942631717,0.6380852048429333,0.4825551188996475,0.7985557201486926,0.5502917005822257,0.6976069992740962,0.5892193057929793,0.924221917089424,0.5685268503133213,0.9084254733777825,0.8779947654029411,0.9419876283709717,0.8318960791660301
0.5655156905132798,0.9124571950796256,0.6302812439502586,0.5808822529127914,0.8890727942631717,0.6380852048429333,0.4825551188996475,0.7985557201486926,0.5502917005822257,0.6976069992740962,0.5892193057929793,0.924221917089424,0.5685268503133213,0.9084254733777825,0.8779947654029411,0.9419876283709717,0.8318960791660301
0.5655156905132798,0.9124571950796256,0.6302812439502586,0.5808822529127914,0.8890727942631717,0.6380852048429333,0.4825551188996475,0.7985557201486926,0.5502917005822257,0.6976069992740962,0.5892193057929793,0.924221917089424,0.5685268503133213,0.9084254733777825,0.8779947654029411,0.9419876283709717,0.8318960791660301
0.5592422513235601,0.9014664651749039,0.6250572627747323,0.5760555843124837,0.8801092374211991,0.6281226556864836,0.4765886286583952,0.7879914829538316,0.5455251769392212,0.6923756007043617,0.5832809253314599,0.9140025419346272,0.5605492600878892,0.8991234143347034,0.8680000789316292,0.9326111184456665,0.8205285551028919
